suite,problem,maximize,objective,feasible,proven,elapsedMs,budgetMs,format,structure,numGlobal,numLinear,boolHeavy
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RF-11,false,,true,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RF-12,false,,true,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RF-13,false,,false,true,12,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RF-14,false,,false,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008/RF-15,false,,false,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RC-00,false,,false,true,19,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RC-01,false,,false,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RC-02,false,,false,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RC-03,false,,false,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RC-04,false,,false,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RC-05,false,,false,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RC-06,false,,false,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RC-07,false,,true,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RC-08,false,,true,true,12,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RC-09,false,,true,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RC-10,false,,false,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RC-11,false,,false,true,10,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RC-12,false,,false,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RC-13,false,,false,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RC-14,false,,true,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RC-15,false,,false,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RF-00,false,,false,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RF-01,false,,true,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RF-02,false,,true,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RF-03,false,,false,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RF-04,false,,true,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RF-05,false,,false,true,12,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RF-06,false,,false,true,12,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RF-07,false,,false,true,12,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RF-08,false,,false,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RF-09,false,,false,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RF-10,false,,false,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RF-11,false,,false,true,11,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RF-12,false,,false,true,11,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RF-13,false,,false,true,12,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RF-14,false,,false,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016/RF-15,false,,true,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RC-00,false,,false,true,20,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RC-01,false,,true,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RC-02,false,,true,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RC-03,false,,true,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RC-04,false,,false,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RC-05,false,,true,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RC-06,false,,false,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RC-07,false,,true,true,19,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RC-08,false,,false,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RC-09,false,,false,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RC-10,false,,true,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RC-11,false,,true,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RC-12,false,,false,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RC-13,false,,true,true,20,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RC-14,false,,false,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RC-15,false,,true,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RF-00,false,,false,true,12,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RF-01,false,,true,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RF-02,false,,false,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RF-03,false,,false,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RF-04,false,,false,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RF-05,false,,false,true,12,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RF-06,false,,false,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RF-07,false,,true,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RF-08,false,,false,true,12,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RF-09,false,,false,true,10,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RF-10,false,,false,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RF-11,false,,false,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RF-12,false,,true,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RF-13,false,,true,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RF-14,false,,false,true,10,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016/RF-15,false,,false,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RC-00,false,,true,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RC-01,false,,true,true,21,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RC-02,false,,false,true,22,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RC-03,false,,true,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RC-04,false,,true,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RC-05,false,,true,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RC-06,false,,true,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RC-07,false,,true,true,19,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RC-08,false,,true,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RC-09,false,,true,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RC-10,false,,true,true,19,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RC-11,false,,true,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RC-12,false,,false,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RC-13,false,,false,true,20,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RC-14,false,,false,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RC-15,false,,false,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RF-00,false,,true,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RF-01,false,,true,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RF-02,false,,true,true,20,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RF-05,false,,false,true,11,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RF-06,false,,false,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RF-07,false,,false,true,19,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RF-08,false,,false,true,12,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RF-09,false,,false,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RF-10,false,,false,true,12,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RF-12,false,,false,true,19,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RF-14,false,,false,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RF-15,false,,false,true,12,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RC-00,false,,true,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RC-01,false,,true,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RC-02,false,,false,true,11,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RC-03,false,,true,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RC-04,false,,true,true,20,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RC-06,false,,true,true,20,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RC-07,false,,true,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RC-09,false,,false,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RC-10,false,,true,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RC-11,false,,false,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RC-12,false,,true,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RC-13,false,,false,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RC-14,false,,true,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RC-15,false,,false,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RF-00,false,,true,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RF-01,false,,true,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RF-03,false,,true,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RF-04,false,,false,true,12,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RF-07,false,,true,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RF-08,false,,true,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RF-10,false,,false,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RF-11,false,,true,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RF-12,false,,true,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RF-13,false,,true,true,21,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032/RF-15,false,,true,true,20,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RC-00,false,,true,true,26,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RC-01,false,,true,true,24,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RC-02,false,,true,true,25,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RC-03,false,,false,true,19,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RC-04,false,,true,true,24,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RC-05,false,,true,true,22,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RC-06,false,,true,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RC-07,false,,true,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RC-08,false,,true,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RC-09,false,,false,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RC-10,false,,false,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RC-11,false,,true,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RC-12,false,,false,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RC-13,false,,true,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RC-14,false,,false,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RC-15,false,,true,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RF-00,false,,false,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RF-01,false,,true,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RF-02,false,,false,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RF-03,false,,true,true,20,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RF-04,false,,false,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RF-05,false,,true,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RF-06,false,,false,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RF-07,false,,true,true,21,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RF-08,false,,true,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RF-09,false,,false,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RF-10,false,,true,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RF-11,false,,true,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RF-12,false,,false,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RF-13,false,,true,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RF-15,false,,true,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RC-00,false,,false,true,12,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RC-01,false,,true,true,21,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RC-02,false,,true,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RC-03,false,,true,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RC-04,false,,false,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RC-05,false,,true,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RC-06,false,,true,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RC-07,false,,true,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RC-08,false,,true,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RC-09,false,,true,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RC-10,false,,true,true,12,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RC-11,false,,false,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RC-12,false,,true,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RC-13,false,,true,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RC-14,false,,true,true,13,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RC-15,false,,true,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RF-00,false,,true,true,19,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RF-01,false,,true,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RF-02,false,,false,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RF-03,false,,false,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RF-04,false,,true,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RF-08,false,,true,true,20,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RF-10,false,,false,true,11,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RF-12,false,,true,true,20,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RF-13,false,,true,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RF-14,false,,true,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064/RF-15,false,,false,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0128/RC-00,false,,true,true,17,10000,smtlib,arithmetic,0,0,false
