suite,problem,maximize,objective,feasible,proven,elapsedMs,solver,budgetMs,format,structure,numGlobal,numLinear,boolHeavy
minizinc-benchmarks,mrcpsp/mm_n0/n0_30_1,false,26.0,true,true,222,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_30_10,false,19.0,true,true,146,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_30_2,false,26.0,true,true,125,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_30_3,false,18.0,true,true,136,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_30_4,false,22.0,true,true,65,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_30_5,false,27.0,true,true,177,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_30_6,false,17.0,true,true,183,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_30_7,false,25.0,true,true,179,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_30_8,false,22.0,true,true,178,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_30_9,false,23.0,true,true,221,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_31_1,false,31.0,true,true,184,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_31_10,false,27.0,true,true,40,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_31_2,false,24.0,true,true,122,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_31_3,false,15.0,true,true,176,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_31_4,false,18.0,true,true,89,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_31_5,false,18.0,true,true,56,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_31_6,false,19.0,true,true,68,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_31_7,false,17.0,true,true,63,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_31_8,false,21.0,true,true,62,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_31_9,false,20.0,true,true,58,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_32_1,false,20.0,true,true,85,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_32_10,false,18.0,true,true,64,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_32_2,false,22.0,true,true,84,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_32_3,false,19.0,true,true,68,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_32_4,false,25.0,true,true,74,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_32_5,false,19.0,true,true,90,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_32_6,false,29.0,true,true,96,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_32_7,false,17.0,true,true,83,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_32_8,false,21.0,true,true,83,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_32_9,false,33.0,true,true,89,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_33_1,false,31.0,true,true,155,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_33_10,false,32.0,true,true,314,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_33_2,false,30.0,true,true,376,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_33_3,false,29.0,true,true,231,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_33_4,false,24.0,true,true,286,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_33_5,false,29.0,true,true,263,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_33_6,false,24.0,true,true,234,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_33_7,false,32.0,true,true,210,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_33_8,false,29.0,true,true,409,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_33_9,false,20.0,true,true,366,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_34_1,false,25.0,true,true,166,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_34_10,false,22.0,true,true,108,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_34_2,false,24.0,true,true,104,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_34_3,false,17.0,true,true,97,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_34_4,false,26.0,true,true,103,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_34_5,false,29.0,true,true,135,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_34_6,false,20.0,true,true,104,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_34_7,false,23.0,true,true,93,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_34_8,false,20.0,true,true,133,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_34_9,false,13.0,true,true,174,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_35_1,false,20.0,true,true,72,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_35_10,false,18.0,true,true,60,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_35_2,false,14.0,true,true,78,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_35_3,false,24.0,true,true,59,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_35_4,false,16.0,true,true,84,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_35_5,false,16.0,true,true,64,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_35_6,false,20.0,true,true,80,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_35_7,false,25.0,true,true,67,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_35_8,false,21.0,true,true,94,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_35_9,false,31.0,true,true,84,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_36_1,false,22.0,true,true,88,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_36_10,false,22.0,true,true,60,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_36_2,false,20.0,true,true,56,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_36_3,false,18.0,true,true,92,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_36_4,false,15.0,true,true,45,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_36_5,false,20.0,true,true,69,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_36_6,false,19.0,true,true,88,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_36_7,false,29.0,true,true,87,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_36_8,false,20.0,true,true,98,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_36_9,false,19.0,true,true,47,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_37_1,false,37.0,true,true,463,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_37_10,false,38.0,true,true,609,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_37_2,false,39.0,true,true,471,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_37_3,false,25.0,true,true,446,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_37_4,false,39.0,true,true,347,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_37_5,false,35.0,true,true,280,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_37_6,false,25.0,true,true,335,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_37_7,false,34.0,true,true,655,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_37_8,false,25.0,true,true,531,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_37_9,false,33.0,true,true,899,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_38_1,false,22.0,true,true,81,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_38_10,false,28.0,true,true,347,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_38_2,false,20.0,true,true,209,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_38_3,false,23.0,true,true,197,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_38_4,false,27.0,true,true,204,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_38_5,false,18.0,true,true,136,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_38_6,false,23.0,true,true,193,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_38_7,false,22.0,true,true,231,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_38_8,false,29.0,true,true,299,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_38_9,false,22.0,true,true,233,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_39_1,false,23.0,true,true,64,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_39_10,false,26.0,true,true,109,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_39_2,false,23.0,true,true,70,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_39_3,false,23.0,true,true,75,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_39_4,false,21.0,true,true,59,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_39_5,false,25.0,true,true,115,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_39_6,false,19.0,true,true,65,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_39_7,false,17.0,true,true,97,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_39_8,false,25.0,true,true,97,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_39_9,false,17.0,true,true,130,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_3_1,false,11.0,true,true,36,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_3_10,false,18.0,true,true,30,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_3_2,false,13.0,true,true,54,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_3_3,false,14.0,true,true,38,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_3_4,false,12.0,true,true,40,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_3_5,false,15.0,true,true,55,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_3_6,false,13.0,true,true,61,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_3_7,false,14.0,true,true,48,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_3_8,false,18.0,true,true,39,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_3_9,false,9.0,true,true,147,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_40_1,false,22.0,true,true,94,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_40_10,false,23.0,true,true,94,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_40_2,false,20.0,true,true,64,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_40_3,false,20.0,true,true,74,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_40_4,false,16.0,true,true,93,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_40_5,false,22.0,true,true,73,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_40_6,false,31.0,true,true,93,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_40_7,false,24.0,true,true,73,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_40_8,false,30.0,true,true,96,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_40_9,false,25.0,true,true,100,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_41_1,false,23.0,true,true,135,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_41_10,false,19.0,true,true,375,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_41_2,false,36.0,true,true,364,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_41_3,false,22.0,true,true,318,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_41_4,false,33.0,true,true,346,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_41_5,false,33.0,true,true,352,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_41_6,false,30.0,true,true,279,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_41_7,false,25.0,true,true,349,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_41_8,false,28.0,true,true,399,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_41_9,false,24.0,true,true,442,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_42_1,false,29.0,true,true,132,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_42_10,false,15.0,true,true,137,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_42_2,false,19.0,true,true,123,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_42_3,false,24.0,true,true,137,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_42_4,false,30.0,true,true,101,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_42_5,false,24.0,true,true,85,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_42_6,false,24.0,true,true,398,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_42_7,false,21.0,true,true,241,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_42_8,false,32.0,true,true,109,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_42_9,false,25.0,true,true,122,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_43_1,false,33.0,true,true,116,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_43_10,false,22.0,true,true,67,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_43_2,false,21.0,true,true,108,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_43_3,false,22.0,true,true,72,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_43_4,false,30.0,true,true,93,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_43_5,false,24.0,true,true,100,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_43_6,false,28.0,true,true,78,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_43_7,false,22.0,true,true,97,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_43_8,false,20.0,true,true,63,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_43_9,false,27.0,true,true,103,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_44_1,false,25.0,true,true,100,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_44_10,false,27.0,true,true,99,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_44_2,false,24.0,true,true,126,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_44_3,false,17.0,true,true,92,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_44_4,false,20.0,true,true,67,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_44_5,false,22.0,true,true,65,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_44_6,false,20.0,true,true,77,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_44_7,false,18.0,true,true,54,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_44_8,false,34.0,true,true,68,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_44_9,false,23.0,true,true,65,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_45_1,false,36.0,true,false,395,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_45_10,false,33.0,true,true,481,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_45_2,false,24.0,true,true,122,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_45_3,false,35.0,true,true,628,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_45_4,false,28.0,true,true,328,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_45_5,false,28.0,true,true,351,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_45_6,false,40.0,true,true,315,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_45_7,false,31.0,true,true,380,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_45_8,false,26.0,true,true,584,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_45_9,false,31.0,true,true,621,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_46_1,false,32.0,true,true,185,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_46_10,false,28.0,true,true,185,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_46_2,false,19.0,true,true,190,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_46_3,false,25.0,true,true,289,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_46_4,false,24.0,true,true,113,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_46_5,false,26.0,true,true,122,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_46_6,false,27.0,true,true,249,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_46_7,false,24.0,true,true,253,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_46_8,false,27.0,true,true,101,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_46_9,false,30.0,true,true,151,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_47_1,false,32.0,true,true,48,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_47_10,false,23.0,true,true,196,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_47_2,false,31.0,true,true,71,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_47_3,false,23.0,true,true,68,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_47_4,false,29.0,true,true,131,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_47_5,false,19.0,true,true,75,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_47_6,false,27.0,true,true,131,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_47_7,false,28.0,true,true,82,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_47_8,false,17.0,true,true,52,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_47_9,false,18.0,true,true,108,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_48_1,false,21.0,true,true,75,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_48_10,false,31.0,true,true,74,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_48_2,false,24.0,true,true,92,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_48_3,false,30.0,true,true,81,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_48_4,false,26.0,true,true,110,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_48_5,false,18.0,true,true,107,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_48_6,false,20.0,true,true,108,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_48_7,false,20.0,true,true,106,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_48_8,false,22.0,true,true,86,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_48_9,false,25.0,true,true,109,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_4_1,false,14.0,true,true,65,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_4_10,false,16.0,true,true,35,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_4_2,false,13.0,true,true,47,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_4_3,false,11.0,true,true,40,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_4_4,false,17.0,true,true,46,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_4_5,false,14.0,true,true,45,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_4_6,false,21.0,true,true,28,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_4_7,false,10.0,true,true,54,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_4_8,false,12.0,true,true,33,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_4_9,false,12.0,true,true,42,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_5_1,false,15.0,true,true,291,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_5_10,false,20.0,true,true,225,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_5_2,false,24.0,true,true,225,cp-sat,10000,minizinc,global,5,4,false
minizinc-benchmarks,mrcpsp/mm_n0/n0_5_3,false,28.0,true,true,217,cp-sat,10000,minizinc,global,5,4,false
